date,mean,std,lower_1sigma,upper_1sigma,lower_2sigma,upper_2sigma,model,lag
2024-04-30,-1.455519332673178,2.0972708011862204,-3.552790133859398,0.6417514685130425,-5.650060935045619,2.739022269699263,MLP,1
2024-05-01,-1.4785963644936564,2.1240566055043244,-3.6026529699979806,0.645460241010668,-5.726709575502305,2.7695168465149926,MLP,1
2024-05-02,-1.360180456495361,2.067941907288112,-3.428122363783473,0.707761450792751,-5.496064271071585,2.7757033580808628,MLP,1
2024-05-03,-1.0051287050108957,1.8783559188854326,-2.8834846238963285,0.873227213874537,-4.761840542781761,2.7515831327599694,MLP,1
2024-05-06,-0.9288630628834094,1.8965156202079243,-2.8253786830913334,0.9676525573245149,-4.721894303299258,2.8641681775324392,MLP,1
2024-05-07,-0.9161448911671937,1.8965607125767285,-2.812705603743922,0.9804158214095349,-4.709266316320651,2.876976533986263,MLP,1
2024-05-08,-0.9436199416627039,1.914843418300182,-2.8584633599628857,0.971223476637478,-4.773306778263068,2.88606689493766,MLP,1
2024-05-09,-0.901106714954885,1.8191576800409728,-2.7202643949958576,0.9180509650860877,-4.53942207503683,2.7372086451270605,MLP,1
2024-05-10,-0.8789077240308558,1.8020301066933353,-2.680937830724191,0.9231223826624795,-4.482967937417526,2.725152489355815,MLP,1
2024-05-13,-0.9062348044029591,1.817891203932146,-2.724126008335105,0.9116563995291869,-4.542017212267251,2.7295476034613326,MLP,1
2024-05-14,-0.8658894896247693,1.7339068336416994,-2.5997963232664687,0.8680173440169301,-4.333703156908168,2.6019241776586295,MLP,1
2024-05-15,-0.5494154023279841,1.5785294486507846,-2.1279448509787686,1.0291140463228006,-3.706474299629553,2.607643494973585,MLP,1
2024-05-16,-0.618594336239856,1.573058861389239,-2.191653197629095,0.9544645251493828,-3.7647120590183336,2.527523386538622,MLP,1
2024-05-17,-0.6177904993287013,1.5644308944740373,-2.1822213938027386,0.9466403951453359,-3.746652288276776,2.511071289619373,MLP,1
2024-05-20,-0.6213069097513525,1.5529168841385355,-2.174223793889888,0.931609974387183,-3.7271406780284235,2.4845268585257183,MLP,1
2024-05-21,-0.5893745272965184,1.4983167400044441,-2.0876912673009627,0.9089422127079257,-3.5860080073054066,2.40725895271237,MLP,1
2024-05-22,-0.6487238084730161,1.5664717564692714,-2.2151955649422876,0.9177479479962553,-3.781667321411559,2.4842197044655268,MLP,1
2024-05-23,-0.8229732271714698,1.7209806678837287,-2.5439538950551985,0.8980074407122589,-4.264934562938928,2.6189881085959876,MLP,1
2024-05-24,-0.7829753065049018,1.7507049497174059,-2.5336802562223077,0.9677296432125041,-4.284385205939714,2.71843459292991,MLP,1
2024-05-28,-0.8176620601381722,1.7556657383728327,-2.573327798511005,0.9380036782346605,-4.3289935368838375,2.6936694166074933,MLP,1
2024-05-29,-0.9379051245289977,1.9345340204915233,-2.872439145020521,0.9966288959625257,-4.806973165512044,2.931162916454049,MLP,1
2024-05-30,-1.0049979622700853,1.9432074704674267,-2.9482054327375122,0.9382095081973414,-4.891412903204939,2.881416978664768,MLP,1
